clinic_name,address,phone,specialties
藝群皮膚科診所,臺南市東區裕聖里裕義路３３２號１、２、３、４樓,06-3316222,皮膚科
藝群西門診所,臺南市南區新昌里西門路一段５７９號１樓,06-2221011,不分科
藝群高雄診所,高雄市三民區建興路５７號１－２樓,07-3986878,不分科;內科
藝群鳳山診所,高雄市鳳山區自強二路１９８號１－２樓,07-7681118,不分科
藝術家牙醫診所,臺北市北投區裕民六路１２６號９樓,02-28223698,牙科
藝術花園牙醫診所,高雄市鳳山區自立街３７號,07-7195111,牙科
藝豐牙醫診所,高雄市左營區孟子路３０２號１樓,07-3452589,牙科
藥藏中醫診所,新竹縣竹北市竹義街８６號１樓,03-5530196,中醫一般科
蘆山風澤中醫診所,桃園市蘆竹區中山路５６之１號１樓,03-3224818,中醫一般科
蘆洲上禾內科診所,新北市蘆洲區長榮路４７－１號１樓、４７和４７－１號２樓,02-82858522,內科
蘆洲上禾耳鼻喉科診所,新北市蘆洲區長榮路４７－１號１樓、４７和４７－１號２樓,02-82858522,耳鼻喉科
蘆洲大愛眼科診所,新北市蘆洲區長榮路９６、９８號１樓及夾層,02-28472345,眼科
蘆洲實和復健診所,新北市蘆洲區長榮路１５６號１樓２樓,02-82869320,復健科
蘆洲成功耳鼻喉科診所,新北市蘆洲區長安街２５３號１－２樓,02-82833588,耳鼻喉科
蘆洲李耳鼻喉科診所,新北市蘆洲區中華街６３號１樓,02-28475799,耳鼻喉科
蘆洲現代內科診所,新北市蘆洲區集賢路３０６號１－２樓,02-82811112,內科
蘆洲現代皮膚科診所,新北市蘆洲區集賢路３０６號１、２樓,02-82811112,皮膚科
蘆洲現代耳鼻喉科診所,新北市蘆洲區集賢路３０６號１－２樓,02-82811112,耳鼻喉科
蘆洲立民診所,新北市蘆洲區民族路８８號１、２樓及９０號１樓,02-82822192,不分科
蘆洲諾貝爾眼科診所,新北市蘆洲區三民路８６號１樓（含夾層）,02-82858828,眼科
蘆洲陳牙醫診所,新北市蘆洲區中正路７２號,02-22881545,牙科
蘆洲集賢耳鼻喉科診所,新北市蘆洲區集賢路３０６號１－２樓,02-82811112,耳鼻喉科
蘆竹大學眼科診所,桃園市蘆竹區中正路３２４號２樓、３２６號１樓,03-3521318,眼科
蘆竹現代診所,桃園市龜山區南祥路４０號２樓,03-3218080,內科
蘆美學牙醫診所,新北市蘆洲區長安街９１號１樓、２樓,02-22820000,牙科
蘇世忠牙醫診所,嘉義市東區新店里林森東路４１４號,05-2786469,牙科
蘇中醫診所,新竹縣新埔鎮新民里中正路７５０號,03-5889159,中醫一般科
蘇中醫診所,臺北市內湖區成功路５段２０號,02-27929890,中醫一般科
蘇仁和耳鼻喉科診所,臺北市大安區安和路１段１１號４樓之１,02-27410843,耳鼻喉科
蘇俊明小兒科診所,高雄市岡山區平和路２００號,07-6223189,兒科
蘇光緯診所,臺中市清水區中興里中山路１９８號,04-26222300,內科
蘇內科診所,臺南市東區泉北里東門路１段８３號,06-2375731,內科
蘇右任耳鼻喉科診所,新北市汐止區新台五路２段１０號,02-26437991,耳鼻喉科
蘇外婦產科診所,彰化縣埤頭鄉合興村彰水路三段５６７號,04-8922170,外科;婦產科
蘇大安牙醫診所,臺南市東區中華東路二段１８５巷３７號,06-2601451,牙科
蘇天一診所,臺南市白河區白河里中山路１４號,06-6859779,不分科
蘇婦產科診所,高雄市左營區裕誠路４４５號１樓,07-5575100,婦產科
蘇宗偉身心診所,桃園市龜山區宏慶街２４號１樓,02-82003001,精神科
蘇家龍診所,臺中市西屯區黎明路三段４２１號１、２樓,04-27085151,家醫科
蘇小兒科診所,新北市汐止區福德一路２４５號,02-26935513,兒科
蘇峯民耳鼻喉科診所,高雄市左營區文自路８４２號１樓,07-3507990,耳鼻喉科
蘇峰志牙醫診所,高雄市三民區建興路３０１號１＋２樓,07-3929399,牙科
蘇崇凱診所,桃園市大園區菓林路５６號１樓。,03-3838561,不分科
蘇年興耳鼻喉科診所,新北市中和區景平路４２９之３號,02-22407326,耳鼻喉科
蘇德慶診所,臺中市南屯區同心里東興路２段５７號１樓,04-24717572,不分科
蘇志勇診所,苗栗縣頭份市中華路９２８、９３０號１樓,037-667985,不分科
蘇思明診所,桃園市桃園區昆明路９號１樓,03-3639311,內科
蘇怡菁家醫科診所,新北市汐止區仁愛路４３號１樓,02-26423136,家醫科
蘇惠珍皮膚科診所,臺北市士林區忠義街８３號,02-28383090,皮膚科
蘇慧卿診所,臺北市士林區大南路２７４號,02-28829955,不分科
蘇振源內科小兒科診所,臺中市北區頂厝里崇德路一段５７５號,04-22354727,兒科;內科
蘇文彬婦產科診所,臺南市中西區西門路一段６７０號,06-2155155,婦產科
蘇文藝牙醫診所,高雄市三民區建國一路３８６號,07-2258830,牙科
蘇明川耳鼻喉科診所,新竹縣湖口鄉中央街２８號,03-5902892,耳鼻喉科
蘇明揚眼科診所,高雄市新興區達仁街９６號一樓二樓,07-2263552,眼科
蘇春豐中醫診所,臺中市西屯區中清路二段１２５０巷１１８弄２號１樓、２樓,04-24265178,中醫一般科
蘇晉暉診所,臺中市南屯區向心路３５號,04-23832676,家醫科
蘇景傑診所,新北市新店區建國路６號１樓,02-86657771,內科
蘇景賢診所,高雄市三民區建工路５７５號１樓,07-3821450,兒科
蘇柏蒼耳鼻喉科診所,臺南市南區金華路二段６４號２樓,06-2918818,耳鼻喉科
蘇榮茂診所,高雄市新興區民族二路７６號一至四樓,07-2231243,婦產科;骨科
蘇永誠家醫科診所,新北市新店區北新路１段５２號１樓,02-29160650,家醫科
蘇河名診所,高雄市鳳山區海涵路５８１號,07-7923267,內科
蘇泰豊兒科診所,高雄市鳳山區過埤里過勇路２６８號１．２樓,07-7922829,兒科
蘇淑娟診所,高雄市鼓山區華泰路１６５號,07-5524770,家醫科
蘇游耳鼻喉科診所,臺中市北屯區昌平路一段９９–３號,04-22462420,耳鼻喉科
蘇炫明外科診所,新北市三重區三和路４段１６１號,02-22876338,不分科;外科
蘇炳文內科診所,臺南市善化區文昌里中正路３６２號、３６６號１－３樓,06-5838788,內科
蘇牙醫診所,基隆市中正區中正路２１５號,02-24626886,牙科
蘇牙醫診所,新北市三峽區溪北街２８號,02-86766578,牙科
蘇牙醫診所,臺南市東區龍山里東門路二段８８號１樓,06-2369908,牙科
蘇玉良診所,高雄市路竹區大同路３２６號,07-6968248,內科
蘇益寬小兒科診所,臺中市北屯區大連路一段４號１樓,04-22956686,兒科;家醫科
蘇眼科診所,新北市蘆洲區中正路１６３號１樓,02-22835188,眼科
蘇眼科診所,新竹縣竹東鎮長春路三段９９號１樓,03-5963217,眼科
蘇眼科診所,桃園市八德區介壽路一段８０４號,03-3637827,眼科
蘇眼科診所,苗栗縣苗栗市至公路11號1樓,037-351952,眼科
蘇祐嘉耳鼻喉科診所,臺南市歸仁區許厝里中山路二段１４５號,06-2307147,耳鼻喉科
蘇稔然內科診所,臺南市佳里區忠仁里中山路２０４號,06-7212273,內科
蘇素環神經科診所,高雄市新興區南港里忠孝一路５０８號一樓、５０６號一樓,07-2366661,神經科
蘇耳鼻喉科診所,嘉義市東區垂楊路１７１號,05-2237078,耳鼻喉科
蘇耳鼻喉科診所,屏東縣屏東市永福路５６號,08-7653056,耳鼻喉科
蘇耳鼻喉科診所,新北市永和區永和路２段２０３號１樓、２樓,02-29245640,耳鼻喉科
蘇耳鼻喉科診所,臺中市南區復興路２段３８-３８之１號,04-22611649,耳鼻喉科
蘇耳鼻喉科診所,臺南市北區大豐里文賢路２６１、２６３號１樓,06-3507711,耳鼻喉科
蘇耳鼻喉科診所,雲林縣斗六市文化里鎮東路１０５號,05-5330337,耳鼻喉科
蘇育民中醫診所,雲林縣斗南鎮北銘里延平路二段２４１號１樓,05-5970911,中醫一般科
蘇育賢小兒科診所,新竹市東區文昌街１０９號,03-5212911,不分科;兒科
蘇良榮眼科診所,高雄市苓雅區四維二路９４之１９號(１、２樓),07-7216767,眼科
蘇裕哲診所,桃園市桃園區國鼎一街３６號,03-3692335,家醫科
蘇診所,新北市新莊區民安路１０９號,02-22069926,不分科
蘇貫中中醫診所,臺中市北區金龍里益華街１４號,04-22348122,中醫一般科
蘇進添小兒科診所,高雄市路竹區中興路２３６號,07-6971769,兒科
蘇釗人診所,新竹市東區育賢里東門街86號,03-5218869,內科;家醫科
蘇鉉釗耳鼻喉科診所,高雄市新興區林森一路２７４、２７６號１－２樓,07-2379119,耳鼻喉科
蘇銘煜診所,新竹市東區新莊里光復路一段３０１號,03-5781573,不分科
蘇雍順皮膚專科診所,高雄市前鎮區公正路１６２號１樓、２樓,07-7217717,皮膚科
蘇音因中醫診所,桃園市中壢區強國路３１、３３號１樓,03-4359333,中醫一般科
蘇鴻昶中醫診所,新北市板橋區府後街１巷２號１樓,02-29661120,中醫一般科
蘇鴻輝牙醫診所,臺北市士林區延平北路６段７６號,02-28119909,牙科
蘇黎世牙醫診所,臺北市中正區羅斯福路２段１１６號５樓之１,02-23621001,牙科
蘇黎世診所,臺北市文山區興隆路３段２８號（１樓、２樓）,02-29336668,整形外科;眼科
蘇鼎淵皮膚科診所,桃園市大園區中華路101號,03-3856886,皮膚科
蘊光牙醫診所,高雄市苓雅區武廟路２７５號１樓,07-2255011,牙科
蘊和牙醫診所,臺中市太平區育賢路６１號１樓及２樓,04-23952895,牙科
蘋果樹北大診所,新北市三峽區大德路１２７號１、２樓,02-86720222,耳鼻喉科
蘋果牙醫診所,屏東縣潮州鎮文化路２４號１－２樓,08-7898080,牙科
蘋果牙醫診所,高雄市鳳山區五甲三路９１號,07-7682525,牙科
蘋果聯盟牙醫診所,屏東縣屏東市泰安里７鄰信義路１４３－１２號１－２Ｆ,08-7335999,牙科
蘭平中醫診所,彰化縣員林市南平里南平街１３９號１樓,04-8339270,中醫一般科
蘭心中醫診所,雲林縣斗六市鎮西里中堅西路２２８號１樓,05-5361056,中醫一般科
蘭心診所,臺北市中正區南昌路２段１１號、１５號,02-23515995,精神科
蘭潭牙醫診所,嘉義縣太保市麻寮里中山路二段１７７之１４號,05-2381706,牙科
蘭陵中醫診所,嘉義市東區忠孝路４０８號１樓,05-2777666,中醫一般科
虎尾台全診所,雲林縣虎尾鎮公安里２７鄰林森路一段３４６號,05-6366111,家醫科
虎尾幼安耳鼻喉科診所,雲林縣虎尾鎮新興里林森路一段４５１號,05-6365353,耳鼻喉科
虹佳牙醫診所,新北市中和區員山路１３８號,02-22210268,牙科
虹淇牙醫診所,新北市石碇區碇坪路１段６８號,02-26631218,牙科
虹福牙醫診所,臺北市松山區市民大道４段５３號,02-27721267,牙科
虹約復健專科診所,臺北市中正區信義路２段９１號２樓之２,02-23216066,復健科
虹霖牙醫診所,新北市新莊區幸福路６００號１樓,02-89928095,牙科
蜜蜂診所,彰化縣社頭鄉社頭村２鄰員集路二段３８７號１樓,04-8720266,家醫科
行一昌勳診所,新北市新店區北新路３段２１２號（１樓）,02-29189212,內科
行一診所,臺北市大安區新生南路３段１９巷８號３樓之１,02-27840735,家醫科
行健大直健康管理診所,臺北市中山區樂群三路１２６號１３樓、１３０號１３樓,02-85023890,內科
行健骨科診所,臺中市南屯區永春東路３４１號１、２樓,04-24733643,骨科
行動自儒診所,彰化縣埔心鄉瓦中村１３鄰員林大道七段８１號１樓,04-8282295,復健科
行天宮醫療志業醫療財團法人恩主公醫院,新北市三峽區復興路３９９號、中山路１９８、２５８號,02-26723456,中醫一般科;兒科;兒童牙科;內科;口腔顎面外科;外科;婦產科;家庭牙醫科;家醫科;復健科;急診醫學科;放射線科;放射腫瘤科;整形外科;核子醫學科;泌尿科;牙周病科;牙科;牙髓病科;特殊需求者口腔醫學科;病理科;皮膚科;眼科;神經外科;神經科;精神科;耳鼻喉科;職業醫學科;骨科;麻醉科
行德中醫診所,臺中市南屯區河南路四段７０６號１樓,04-23826688,中醫一般科
行懿堂中醫診所,新北市新莊區思源路４４７號（１樓）,02-29911350,中醫一般科
行樂親子中醫診所,高雄市鼓山區華榮路４３２號１樓,07-5867652,中醫一般科
行道牙醫診所,高雄市苓雅區武慶三路６０號,07-7117880,牙科
行願中醫診所,新北市中和區連城路２３巷１２號１樓,02-22426857,中醫一般科
行願中醫診所,臺中市東區力行路５０號１樓,04-23604669,中醫一般科
衍豪牙醫診所,臺中市北區民權路４１７號１樓,04-22052888,牙科
術德中醫診所,新北市永和區民生路２１號１樓,02-29410056,中醫一般科
術德中醫診所,臺中市南區文心南路５６０號１樓、５６２號１樓,04-22657713,中醫一般科
衛康病理中心,臺北市中山區南京東路２段２１８號８樓,02-25031001,臨床病理科;解剖病理科
衛民中醫診所,臺南市北區小東路２６９號,06-2093069,中醫一般科
衛生福利部八里療養院,新北市八里區華富山３３號、土城區青雲路６號１、２樓、蘆洲區,02-26101660,精神科
衛生福利部南投醫院,南投縣南投市康壽里復興路４７８號,049-2231150,中醫一般科;兒科;內科;外科;婦產科;家醫科;復健科;急診醫學科;放射線科;整形外科;核子醫學科;泌尿科;牙科;病理科;皮膚科;眼科;神經科;精神科;臨床病理科;骨科;麻醉科
衛生福利部嘉南療養院,臺南市仁德區裕忠路５３９號,06-2795019,中醫一般科;神經科;精神科
衛生福利部嘉義醫院,嘉義市西區北港路３１２號,05-2319090,中醫一般科;內科;外科;婦產科;家醫科;復健科;急診醫學科;放射線科;泌尿科;牙科;眼科;神經科;精神科;解剖病理科;骨科;麻醉科
衛生福利部基隆醫院,基隆市信義區信二路２６８號,02-24292525,中醫一般科;兒科;內科;外科;婦產科;家醫科;復健科;急診醫學科;放射診斷科;泌尿科;牙科;皮膚科;眼科;神經外科;神經科;精神科;耳鼻喉科;解剖病理科;骨科;麻醉科
衛生福利部屏東醫院,屏東縣屏東市自由路２７０號,08-7363011,中醫一般科;兒科;內科;外科;婦產科;家醫科;復健科;急診醫學科;放射腫瘤科;放射診斷科;整形外科;泌尿科;牙科;皮膚科;神經外科;神經科;精神科;耳鼻喉科;職業醫學科;解剖病理科;骨科;麻醉科
衛生福利部彰化醫院,彰化縣埔心鄉舊館村中正路二段８０號,04-8298686,中醫一般科;兒科;內科;外科;婦產科;家醫科;復健科;急診醫學科;放射腫瘤科;放射診斷科;泌尿科;牙科;皮膚科;眼科;神經外科;神經科;精神科;耳鼻喉科;解剖病理科;骨科;麻醉科
衛生福利部恆春旅遊醫院,屏東縣恆春鎮山腳里恆南路１８８、１８８—１號,08-8892704,中醫一般科;兒科;內科;外科;家醫科;復健科;急診醫學科;放射診斷科;泌尿科;精神科;骨科;麻醉科
